name,price,price_discount,url,rating,review,seller,seller_rating,shipping_fee,size,weight,category_level1,category_level2,category_level3,local_overseas
2017 BIKINI SWIMSUIT,220000.0,220000.0,http://www.lazada.co.id/2017-bikini-swimsuit-15830866.html?ff=1,1.0,1,pasarbikini,1.5,33000,15 * 15 * 15,1,Fashion,Fashion Wanita,Pakaian,local
All Star Sepatu Casual Cewek Dan Cowok,215000.0,132030.0,http://www.lazada.co.id/all-star-sepatu-casual-cewek-dan-cowok-15861401.html?ff=1,3.333333,3,magicstore,0.0,33000,9X9X9,1,Fashion,Fashion Wanita,Sepatu,local
Suki Stelan Binaiya 3in1 - Kuning Mas,210900.0,109900.0,http://www.lazada.co.id/suki-stelan-binaiya-3in1-kuning-mas-15929659.html?ff=1,2.4,5,Suki,3.0,33000,21 x 10 x 1,0.9,Fashion,Fashion Wanita,Baju Muslim,local
"Plantar Fasciitis taji hak gel silikon orthotic Sol Bantalan Pijat
Kaki -",177000.0,53000.0,http://www.lazada.co.id/plantar-fasciitis-taji-hak-gel-silikon-orthotic-sol-bantalan-pijatkaki-9923698.html?ff=1,3.5,4,comebuy88,3.2,0,1 x 1 x 1,,Fashion,Fashion Wanita,Sepatu,overseas
"Omah Fesyen Qivayla Batik Rang Rang Peplum Mini Dress - Green Size:
L",109000.0,38900.0,http://www.lazada.co.id/omah-fesyen-qivayla-batik-rang-rang-peplum-mini-dress-green-sizel-33939272.html?ff=1,,,Omah Fesyen,3.0,33000,,,Fashion,Fashion Wanita,Pakaian,local
"Baju Atasan Wanita Baju Muslim Blus Muslim Tunik Treefi Top BM45 -
Dusty Pink",123000.0,89000.0,http://www.lazada.co.id/baju-atasan-wanita-baju-muslim-blus-muslim-tunik-treefi-top-bm45-dusty-pink-31037672.html?ff=1,4.0,1,Ghara Store,0.0,33000,,,Fashion,Fashion Wanita,Baju Muslim,local
Ando Kimmy Sepatu Olahraga Sepatu Lari Warna Biru Lime,175000.0,89000.0,http://www.lazada.co.id/ando-kimmy-sepatu-olahraga-sepatu-lari-warna-biru-lime-23460138.html?ff=1,4.0,2,Ganfi Shop,3.0,33000,29x19x9,0.8,Fashion,Fashion Wanita,Sepatu,local
EELIC BRA-925 BIRU Bra Push Up Motif Floral Dan Renda,65000.0,28000.0,http://www.lazada.co.id/eelic-bra-925-biru-bra-push-up-motif-floral-dan-renda-26778617.html?ff=1,3.25,4,Indoelic,3.3,33000,,,Fashion,Fashion Wanita,"Lingerie, Baju Tidur & Santai Wanita",local
Sepatu Wanita Sneakers Bunga Hitam,200000.0,78300.0,http://www.lazada.co.id/sepatu-wanita-sneakers-bunga-hitam-17560264.html?ff=1,2.875,8,Dhala Shop,0.5,33000,,,Fashion,Fashion Wanita,Sepatu,local
Sajadah Turkiye Tebal Medium/ Perlengkapan Sholat,180000.0,92915.0,http://www.lazada.co.id/sajadah-turkiye-tebal-medium-perlengkapan-sholat-17968552.html?ff=1,3.4,5,Kualitas Keren,2.0,33000,160 x 75 x 5,1,Fashion,Fashion Wanita,Baju Muslim,local
Kaos55 Kaos Cewe / Kaos Wanita Vneck Polos - Abu Misty,70000.0,37900.0,http://www.lazada.co.id/kaos55-kaos-cewe-kaos-wanita-vneck-polos-abu-misty-29117652.html?ff=1,4.5,2,Gudang55,4.5,33000,,,Fashion,Fashion Wanita,Pakaian,local
Yuki fashion Tunik Mikhayla + Pashmina - Cream,270003.0,135000.0,http://www.lazada.co.id/yuki-fashion-tunik-mikhayla-pashmina-cream-31082084.html?ff=1,,,Yuki Fashion,2.0,33000,,,Fashion,Fashion Wanita,Baju Muslim,local
"JCLOTHES Tumblr Tee / Kaos Cewe / Kaos Lengan Panjang Wanita Dream
Catcher - Putih",139000.0,50000.0,http://www.lazada.co.id/jclothes-tumblr-tee-kaos-cewe-kaos-lengan-panjang-wanita-dreamcatcher-putih-20482788.html?ff=1,3.285714,7,JCLOTHES,4.7,33000,60 X 45 X 1,0.15,Fashion,Fashion Wanita,Pakaian,local
168 Collection Celana Jumbo Della Cropped Short Pant-Mocca,100000.0,49900.0,http://www.lazada.co.id/168-collection-celana-jumbo-della-cropped-short-pant-mocca-22574541.html?ff=1,,,Ach Collection,4.0,33000,20x20x2,0.4,Fashion,Fashion Wanita,Pakaian,local
PusatFashion Mukena Sutra Premium - White,610000.0,300000.0,http://www.lazada.co.id/pusatfashion-mukena-sutra-premium-white-22578231.html?ff=1,,,Pusatfashion--,3.0,0,20x30x30,1,Fashion,Fashion Wanita,Baju Muslim,local
Arlaine Angel Flat Shoes [Red],62000.0,34200.0,http://www.lazada.co.id/arlaine-angel-flat-shoes-red-15870184.html?ff=1,,,Arlaine Shop,4.0,33000,,,Fashion,Fashion Wanita,Sepatu,local
"Pernikahan pengantin pengiring pengantin jepit rambut bunga
kesemarakan Pin rambut mutiara (putih)",92000.0,40000.0,http://www.lazada.co.id/pernikahan-pengantin-pengiring-pengantin-jepit-rambut-bungakesemarakan-pin-rambut-mutiara-putih-8579124.html?ff=1,5.0,3,uebfashion,4.6,0,1 x 1 x 1,0.02,Fashion,Fashion Wanita,Aksesoris,overseas
"Flavia Store T-Shirt Dress Lengan Pendek FS0215 - PUTIH / Gaun
Santai Kasual / Baju Kaos Terusan Wanita / Rodresslove",87500.0,55000.0,http://www.lazada.co.id/flavia-store-t-shirt-dress-lengan-pendek-fs0215-putih-gaunsantai-kasual-baju-kaos-terusan-wanita-rodresslove-29492506.html?ff=1,,,flavia store,0.0,33000,,,Fashion,Fashion Wanita,Pakaian,local
"Yidabo Perempuan Seksi Dalam V-Leher Gaun Malam Panjang Lengan Baju
Tembus Pandang Berpayet Fishtail Maxi Gaun Pesta Perjamuan",501384.0,167128.0,http://www.lazada.co.id/yidabo-perempuan-seksi-dalam-v-leher-gaun-malam-panjang-lengan-bajutembus-pandang-berpayet-fishtail-maxi-gaun-pesta-perjamuan-11866136.html?ff=1,1.0,2,Yidabo,4.5,0,,,Fashion,Fashion Wanita,Pakaian,overseas
BenOlShop Stelan Mukena Dewasa Flow Biru,225000.0,115000.0,http://www.lazada.co.id/benolshop-stelan-mukena-dewasa-flow-biru-15029692.html?ff=1,2.454545,1,Ben OLShop,1.5,33000,,,Fashion,Fashion Wanita,Baju Muslim,local
"Baby doll syarma , setelan baju tidur wanita busui kancing depan ,
piyama lengan pendek murah",36000.0,36000.0,http://www.lazada.co.id/baby-doll-syarma-setelan-baju-tidur-wanita-busui-kancing-depan-piyama-lengan-pendek-murah-23573364.html?ff=1,1.0,1,GRIYA USWAH,1.0,33000,,,Fashion,Fashion Wanita,"Lingerie, Baju Tidur & Santai Wanita",local
F Fashion Kemeja Wanita Jumbo Size - Merah,92900.0,62900.0,http://www.lazada.co.id/f-fashion-kemeja-wanita-jumbo-size-merah-17817538.html?ff=1,1.0,2,F Fashion,2.0,33000,,,Fashion,Fashion Wanita,Baju Muslim,local
369 Mini Sexy Dress Casual Wanita Motif Kerah Bahan Babyterry - Abu,125000.0,49420.0,http://www.lazada.co.id/369-mini-sexy-dress-casual-wanita-motif-kerah-bahan-babyterry-abu-16511925.html?ff=1,2.0,4,369shop,5.0,33000,10 x 10 x 1,0.2,Fashion,Fashion Wanita,Pakaian,local
"Amart Fashion Summer Fall Women Shirt Off Shoulder Long Sleeve
Classical Vertical Stripe Tops Loose Casual Blouse - intl",247500.0,99000.0,http://www.lazada.co.id/amart-fashion-summer-fall-women-shirt-off-shoulder-long-sleeveclassical-vertical-stripe-tops-loose-casual-blouse-intl-34949977.html?ff=1,,,Amart,4.3,0,,,Fashion,Fashion Wanita,Pakaian,overseas
SR Collection Best Seller Blouse Wanita Hiraku - Hitam,96000.0,51000.0,http://www.lazada.co.id/sr-collection-best-seller-blouse-wanita-hiraku-hitam-36068248.html?ff=1,5.0,1,Sandria Jakarta,4.0,33000,,,Fashion,Fashion Wanita,Pakaian,local
Mysha Dress Batik-Grey,199000.0,99900.0,http://www.lazada.co.id/mysha-dress-batik-grey-20496255.html?ff=1,,,Quincy Label,4.0,33000,10 x 2 x 15,0.5,Fashion,Fashion Wanita,Pakaian,local
Arsy Collections Sepatu Flat Shoes Slip on Laser - Cream,129000.0,58650.0,http://www.lazada.co.id/arsy-collections-sepatu-flat-shoes-slip-on-laser-cream-35254460.html?ff=1,4.0,2,Arsy Collections,2.5,33000,,,Fashion,Fashion Wanita,Sepatu,local
"Peringkat Teratas Wanita Jaket Ukuran Lebih XL Wanita Jaket Mantel
Jas Kasual Dan Pakaian Kerja Satu Kancing Jaket Setelan Wanita",358000.0,143000.0,http://www.lazada.co.id/peringkat-teratas-wanita-jaket-ukuran-lebih-xl-wanita-jaket-manteljas-kasual-dan-pakaian-kerja-satu-kancing-jaket-setelan-wanita-7780109.html?ff=1,,,Toprank shop,3.6,0,32.0 × 24.0 × 2.0,0.3,Fashion,Fashion Wanita,Pakaian,overseas
Labelledesign Blouse Greeta - Navy,60000.0,31920.0,http://www.lazada.co.id/labelledesign-blouse-greeta-navy-9626076.html?ff=1,2.75,2,Labelle_Design,4.4,33000,13 x 13 x 10,0.3,Fashion,Fashion Wanita,Pakaian,local
Batik Trusmi-Blus MM PS-Coklat,74000.0,62900.0,http://www.lazada.co.id/batik-trusmi-blus-mm-ps-coklat-15854018.html?ff=1,4.0,1,Hokokay,2.0,33000,,,Fashion,Fashion Wanita,Pakaian Tradisional,local
"Baju Original Gamis Afida Dress Gamis Gaun Pesta Panjang Baju Hijab
Terusan Pengajian Wanita Muslimah Warna peach",270000.0,135000.0,http://www.lazada.co.id/baju-original-gamis-afida-dress-gamis-gaun-pesta-panjang-baju-hijabterusan-pengajian-wanita-muslimah-warna-peach-34214298.html?ff=1,2.0,1,Baju Baju Original,1.5,33000,,,Fashion,Fashion Wanita,Baju Muslim,local
"369 Mini Sexy Dress Casual Wanita Motif Kerah Bahan Babyterry -
Hitam",125000.0,49420.0,http://www.lazada.co.id/369-mini-sexy-dress-casual-wanita-motif-kerah-bahan-babyterry-hitam-15250844.html?ff=1,1.923077,1,369shop,5.0,33000,10 x 10 x 1,0.2,Fashion,Fashion Wanita,Pakaian,local
YBC Fashion Women Short Sleeved Chiffon Blouse Loose Shirt,166000.0,58000.0,http://www.lazada.co.id/ybc-fashion-women-short-sleeved-chiffon-blouse-loose-shirt-12317013.html?ff=1,1.25,8,Your BestChoice,4.2,0,23 x 31 x 5,0.06,Fashion,Fashion Wanita,Pakaian,overseas
Sepatu Kets All Star Converse Wanita Hitam,225000.0,150000.0,http://www.lazada.co.id/sepatu-kets-all-star-converse-wanita-hitam-17693770.html?ff=1,3.5,2,Kaka_Meyra,0.0,33000,,,Fashion,Fashion Wanita,Sepatu,local
"LONGDRES BATIK / DASTER LENGAN PANJANG / BAJU TIDUR (LPT001) -
LEMBUT DAN NYAMAN DIPAKAI SEHARI-HARI",60000.0,39000.0,http://www.lazada.co.id/longdres-batik-daster-lengan-panjang-baju-tidur-lpt001-lembut-dan-nyaman-dipakai-sehari-hari-38416356.html?ff=1,,,Batikalhadi Online,2.0,33000,,,Fashion,Fashion Wanita,"Lingerie, Baju Tidur & Santai Wanita",local
"Ukuran Lebih S-5XL berlengan Panjang kemeja renda kait bunga
berongga pinggang ramping wanita Blous Berwarna Merah Muda -
Internasional",244000.0,122000.0,http://www.lazada.co.id/ukuran-lebih-s-5xl-berlengan-panjang-kemeja-renda-kait-bungaberongga-pinggang-ramping-wanita-blous-berwarna-merah-muda-internasional-6725434.html?ff=1,2.857143,1,Red River,3.7,0,,,Fashion,Fashion Wanita,Pakaian,overseas
Sepatu Wanita Murah - Laser Sintetis Tan NFZ-801,104000.0,95000.0,http://www.lazada.co.id/sepatu-wanita-murah-laser-sintetis-tan-nfz-801-16920967.html?ff=1,3.0,1,Nafiza Store,3.0,33000,30X10X10,,Fashion,Fashion Wanita,Sepatu,local
"Size S-4XL Women Denim Jackets Long Sleeve Short Jeans Jacket Woman
Denim Coat -Blue - intl",637000.0,264600.0,http://www.lazada.co.id/size-s-4xl-women-denim-jackets-long-sleeve-short-jeans-jacket-womandenim-coat-blue-intl-24513951.html?ff=1,,,qianhao store,4.5,0,,,Fashion,Fashion Wanita,Pakaian,overseas
"ZANZEA baru linen lengan baju seksi wanita bunga panjang v-leher
pendek mini dress lucu Biru Tua - Internasional",306539.0,136000.0,http://www.lazada.co.id/zanzea-baru-linen-lengan-baju-seksi-wanita-bunga-panjang-v-leherpendek-mini-dress-lucu-biru-tua-internasional-4396244.html?ff=1,3.723684,1,Qiaosha,3.4,0,1 x 1 x 1,0.22,Fashion,Fashion Wanita,Pakaian,overseas
Omah Fesyen Sasxiuya Plain Layer Blouse - Black Int:L,69000.0,20900.0,http://www.lazada.co.id/omah-fesyen-sasxiuya-plain-layer-blouse-black-intl-15792293.html?ff=1,2.5,2,Omah Fesyen,3.0,33000,10 x 10 x 10,1.0,Fashion,Fashion Wanita,Pakaian,local
Sandal Wanita | Sendal Cewek Warna Hitam - LRN 020,392250.0,130750.0,http://www.lazada.co.id/sandal-wanita-sendal-cewek-warna-hitam-lrn-020-14636860.html?ff=1,2.5,2,We Plaza,3.0,33000,10,1,Fashion,Fashion Wanita,Sepatu,local
Celana Dalam (Cd) Sorex Bikini 37001 - Hijau (Free Size),125000.0,64000.0,http://www.lazada.co.id/celana-dalam-cd-sorex-bikini-37001-hijau-free-size-38146428.html?ff=1,,,Abreanastore,2.5,33000,,,Fashion,Fashion Wanita,"Lingerie, Baju Tidur & Santai Wanita",local
SEDS286 DRESS PESTA WANITA SABRINA FLARE TRIBAL BATIK ETNIK MIDI,235000.0,235000.0,http://www.lazada.co.id/seds286-dress-pesta-wanita-sabrina-flare-tribal-batik-etnik-midi-34232830.html?ff=1,,,Mingxia Acry,0.0,33000,,,Fashion,Fashion Wanita,Pakaian,local
"EELIC 1739 Celana Dalam Wanita, 4 Pcs Warna Kuning Tua, Coklat,
Pink, Dan Hitam, Desain Renda Halus, Bahan Berkualitas",150000.0,46750.0,http://www.lazada.co.id/eelic-1739-celana-dalam-wanita-4-pcs-warna-kuning-tua-coklatpink-dan-hitam-desain-renda-halus-bahan-berkualitas-17462767.html?ff=1,3.333333,9,Indoelic,3.3,33000,15X10X10,0.4,Fashion,Fashion Wanita,"Lingerie, Baju Tidur & Santai Wanita",local
Sepatu Flat Shoes Sneakers Abu-Abu,115000.0,59000.0,http://www.lazada.co.id/sepatu-flat-shoes-sneakers-abu-abu-25126336.html?ff=1,3.0,1,Seruni Shop,3.5,66000,,,Fashion,Fashion Wanita,Sepatu,local
Gamis Batik Renna / Baju Gamis Wanita / Busana Muslim / Maxi Dress,300000.0,147000.0,http://www.lazada.co.id/gamis-batik-renna-baju-gamis-wanita-busana-muslim-maxi-dress-37931334.html?ff=1,,,Sukses Berkahh,0.0,33000,,,Fashion,Fashion Wanita,Baju Muslim,local
Tumblr Tee / T-Shirt / Kaos Wanita BTS Army - Putih,80000.0,40000.0,http://www.lazada.co.id/tumblr-tee-t-shirt-kaos-wanita-bts-army-putih-36936110.html?ff=1,,,Ellipsesinc,2.0,33000,,,Fashion,Fashion Wanita,Pakaian,local
"Azure Fashion - CLOWY PANTS GREY | BAWAHAN WANITA | LEGGING |
CELANA PANJANG",99000.0,61200.0,http://www.lazada.co.id/azure-fashion-clowy-pants-grey-bawahan-wanita-legging-celana-panjang-12984542.html?ff=1,3.071429,2,AzureFashion,3.6,33000,,0.3,Fashion,Fashion Wanita,Pakaian,local
Trend Baju - Maxi Jersey Super Uk L - Maroon,200000.0,118150.0,http://www.lazada.co.id/trend-baju-maxi-jersey-super-uk-l-maroon-10642767.html?ff=1,2.871795,3,Trend Baju,2.7,33000,21 x 10 x 1 cm,0.4,Fashion,Fashion Wanita,Baju Muslim,local
SW JAKET PARASIT WANITA BIRU,135000.0,94900.0,http://www.lazada.co.id/sw-jaket-parasit-wanita-biru-22577017.html?ff=1,,,sleepwalkingwh,3.5,33000,53X53X53,0.5,Fashion,Fashion Wanita,Pakaian,local
Gamis syari / syar'i muslim / busana muslim wanita,329000.0,237150.0,http://www.lazada.co.id/gamis-syari-syari-muslim-busana-muslim-wanita-19657740.html?ff=1,2.666667,3,BuyMe,2.5,33000,,,Fashion,Fashion Wanita,Baju Muslim,local
"Baju Original Setelan Arinda Set Setelan Cotton Monokrom Wanita
Muslim Panjang Baju Santai Casual Warna Grey",250000.0,125000.0,http://www.lazada.co.id/baju-original-setelan-arinda-set-setelan-cotton-monokrom-wanitamuslim-panjang-baju-santai-casual-warna-grey-35440996.html?ff=1,,,Baju Baju Original,1.5,33000,,,Fashion,Fashion Wanita,Baju Muslim,local
LALANG Women Lace-Up Ankle Boots Flat Canvas Shoes Sneakers Black -,550000.0,140165.0,http://www.lazada.co.id/lalang-women-lace-up-ankle-boots-flat-canvas-shoes-sneakers-black-4692710.html?ff=1,3.117647,1,Mode Shop,4.6,0,30 x 15 x 10,0.42,Fashion,Fashion Wanita,Sepatu,overseas
JO & NIC Sweet Tie Jogger Pants - Celana Wanita - Brick,140000.0,51900.0,http://www.lazada.co.id/jo-amp-nic-sweet-tie-jogger-pants-celana-wanita-brick-4703731.html?ff=1,3.4,1,SkyroseNet,2.7,33000,1x1x1,0.3,Fashion,Fashion Wanita,Pakaian,local
R2paris Sepatu High Heels Straps Ti Tasha Ribbon - Merah,120000.0,120000.0,http://www.lazada.co.id/r2paris-sepatu-high-heels-straps-ti-tasha-ribbon-merah-12963122.html?ff=1,3.0,1,Ackyo Shop,1.5,33000,,,Fashion,Fashion Wanita,Sepatu,local
"COUPLELOVER- FASHION CEWEK VANNESA BLUE OVERALL+ INNER | FASHION
WANITA | PAKAIAN WANITA",299000.0,139000.0,http://www.lazada.co.id/couplelover-fashion-cewek-vannesa-blue-overall-inner-fashionwanita-pakaian-wanita-37833263.html?ff=1,,,couplelover,2.5,33000,,,Fashion,Fashion Wanita,Pakaian,local
Ando Sandal Jepit Nice Ladies - Purple,77900.0,38900.0,http://www.lazada.co.id/ando-sandal-jepit-nice-ladies-purple-11036115.html?ff=1,5.0,1,Alldays Mart,3.6,33000,28X15X9,0.6,Fashion,Fashion Wanita,Sepatu,local
Silicone pelindung tumit kaki,52900.0,28900.0,http://www.lazada.co.id/silicone-pelindung-tumit-kaki-33248648.html?ff=1,,,annabellashop,4.8,33000,,,Fashion,Fashion Wanita,Aksesoris,local
"2016 ZANZEA baju monyet baju terusan wanita model santai overall
longgar tanpa lengan yang kokoh tak bertali bahu Paysuits ditambah
Sizs",392000.0,202000.0,http://www.lazada.co.id/2016-zanzea-baju-monyet-baju-terusan-wanita-model-santai-overalllonggar-tanpa-lengan-yang-kokoh-tak-bertali-bahu-paysuits-ditambahsizs-10132775.html?ff=1,3.230769,1,Qiaosha,3.4,0,1 x 1 x 1,0.38,Fashion,Fashion Wanita,Pakaian,overseas
Sepatu kanvas klasik sepatu pria dan wanita (Biru),300000.0,210000.0,http://www.lazada.co.id/sepatu-kanvas-klasik-sepatu-pria-dan-wanita-biru-37576349.html?ff=1,5.0,1,tianhongshangcheng,3.8,0,,,Fashion,Fashion Wanita,Sepatu,overseas
"Likener Trend Celana Harem Pergelangan Kaki Pinggang Elastis Dan
Halus - panjang celana (Bordeaux Merah)",409062.0,195604.0,http://www.lazada.co.id/likener-trend-celana-harem-pergelangan-kaki-pinggang-elastis-danhalus-panjang-celana-bordeaux-merah-8788116.html?ff=1,4.777778,9,Likener Trend,3.1,0,1 x 1 x 1,0.4,Fashion,Fashion Wanita,Pakaian,overseas
Celana legging panjang wanita jumbo long pant Three flower - 03,170000.0,66130.0,http://www.lazada.co.id/celana-legging-panjang-wanita-jumbo-long-pant-three-flower-03-33688089.html?ff=1,,,CJ collection,1.5,33000,,,Fashion,Fashion Wanita,Pakaian,local
GSD-Kebaya Long Dress Brukat Party 9315 Red,230000.0,142880.0,http://www.lazada.co.id/gsd-kebaya-long-dress-brukat-party-9315-red-19659610.html?ff=1,,,Toko grosir dress,4.0,33000,,0.45,Fashion,Fashion Wanita,Pakaian,local
SANDAL WEDGES RAJUT PELANGI TERMURAH DAN TERLARIS,99000.0,76500.0,http://www.lazada.co.id/sandal-wedges-rajut-pelangi-termurah-dan-terlaris-38262003.html?ff=1,,,olshop amanah,0.0,33000,,,Fashion,Fashion Wanita,Sepatu,local
Tumblr Tee / T-Shirt / Kaos Wanita Thrasher - Abu-abu,80000.0,40000.0,http://www.lazada.co.id/tumblr-tee-t-shirt-kaos-wanita-thrasher-abu-abu-35321252.html?ff=1,,,Ellipsesinc,2.0,33000,,,Fashion,Fashion Wanita,Pakaian,local
"ZANZEA Hot Sale Women Loose Coat Solid Spring Fashion Tops Autumn
Ladies Casual Jacket Cardigan Outerwear Plus Size (Navy) - intl",278000.0,157000.0,http://www.lazada.co.id/zanzea-hot-sale-women-loose-coat-solid-spring-fashion-tops-autumnladies-casual-jacket-cardigan-outerwear-plus-size-navy-intl-21925467.html?ff=1,1.0,1,ZANZEA Official Store,3.5,0,,0.23,Fashion,Fashion Wanita,Pakaian,overseas
Gamis Syar'i Elsa Peach,278000.0,278000.0,http://www.lazada.co.id/gamis-syari-elsa-peach-22038493.html?ff=1,1.0,2,alicca shop,1.0,33000,15 x 10 x 3,1,Fashion,Fashion Wanita,Baju Muslim,local
Kaftan syahrini brukat gliter (Kaftan+inner),159000.0,159000.0,http://www.lazada.co.id/kaftan-syahrini-brukat-gliter-kaftaninner-36981476.html?ff=1,,,Zefanya fashion,0.0,33000,,,Fashion,Fashion Wanita,Baju Muslim,local
Golecha Henna Cone Maron - 1box 12+2 pcs,120000.0,35000.0,http://www.lazada.co.id/golecha-henna-cone-maron-1box-122-pcs-15877386.html?ff=1,4.352941,1,Toko Sulthan,4.0,33000,,,Fashion,Fashion Wanita,Aksesoris,local
Marchel mukena fathin corneli - Putih (tas mutiara),200000.0,105000.0,http://www.lazada.co.id/marchel-mukena-fathin-corneli-putih-tas-mutiara-16722183.html?ff=1,2.857143,4,marchelfashion,0.5,33000,,1,Fashion,Fashion Wanita,Baju Muslim,local
Marlee DN-11 Sandal Platform - Hitam,125000.0,40000.0,http://www.lazada.co.id/marlee-dn-11-sandal-platform-hitam-20960185.html?ff=1,5.0,1,Marlee shop,3.7,33000,,,Fashion,Fashion Wanita,Sepatu,local
"baju tidur setelan panjang, piyama , baby doll wanita dewasa lengan
panjang , busui kancing depan",42000.0,42000.0,http://www.lazada.co.id/baju-tidur-setelan-panjang-piyama-baby-doll-wanita-dewasa-lenganpanjang-busui-kancing-depan-23573239.html?ff=1,4.0,3,GRIYA USWAH,1.0,33000,,,Fashion,Fashion Wanita,"Lingerie, Baju Tidur & Santai Wanita",local
"Elastisitas Pinggang Tinggi Ritsleting Celana Harem Katun Hitam
Celana Kaki Ukuran Lebih S-4XL Hitam",296000.0,127000.0,http://www.lazada.co.id/elastisitas-pinggang-tinggi-ritsleting-celana-harem-katun-hitamcelana-kaki-ukuran-lebih-s-4xl-hitam-10239748.html?ff=1,3.9,1,Red River,3.7,0,,,Fashion,Fashion Wanita,Pakaian,overseas
"Tunik Atasan Wanita - Blouse Muslim Tunik Cardy Outer Rompi Lad -
Cream",155000.0,80750.0,http://www.lazada.co.id/tunik-atasan-wanita-blouse-muslim-tunik-cardy-outer-rompi-lad-cream-23460506.html?ff=1,1.0,1,DECTIONS,2.5,33000,20x20x5,0.3,Fashion,Fashion Wanita,Pakaian,local
Labelledesign Blouse Rumbai Star - Black,60000.0,35200.0,http://www.lazada.co.id/labelledesign-blouse-rumbai-star-black-13027965.html?ff=1,2.285714,7,Labelle_Design,4.4,33000,15x15x10,0.30,Fashion,Fashion Wanita,Pakaian,local
GSD Maxi Trendy,146000.0,86756.0,http://www.lazada.co.id/gsd-maxi-trendy-13777203.html?ff=1,3.125,8,Toko grosir dress,4.0,33000,,0.8,Fashion,Fashion Wanita,Baju Muslim,local
"Amart Fashion Stylish Gray Faux Jean Denim Like Women Leggings
Pants",143000.0,59000.0,http://www.lazada.co.id/amart-fashion-stylish-gray-faux-jean-denim-like-women-leggingspants-3276755.html?ff=1,2.222222,9,Amart,4.3,0,1 x 1 x 1,0.116,Fashion,Fashion Wanita,Pakaian,overseas
Jo & Nic Sweet Tie Jogger Pants - Celana Wanita - Grey,140000.0,69000.0,http://www.lazada.co.id/jo-amp-nic-sweet-tie-jogger-pants-celana-wanita-grey-5125677.html?ff=1,3.777778,9,SkyroseNet,2.7,33000,91 x 55 x 2,0.25,Fashion,Fashion Wanita,Pakaian,local
"Flavia Store Setelan Kebaya FS0043 - BIRU MERAH / Stelan Kebaya
Modern Batik / Ssayudia",187500.0,103000.0,http://www.lazada.co.id/flavia-store-setelan-kebaya-fs0043-biru-merah-stelan-kebayamodern-batik-ssayudia-33751185.html?ff=1,,,flavia store,0.0,33000,,,Fashion,Fashion Wanita,Pakaian Tradisional,local
"Unicellshop Tunik Becca/ Baju Tunik Wanita / Hem Cewek / Tunik
Jumbo/ Tunik Hijab Kerja / Kemeja bangkok Stylist NR - Maroon",140000.0,86000.0,http://www.lazada.co.id/unicellshop-tunik-becca-baju-tunik-wanita-hem-cewek-tunikjumbo-tunik-hijab-kerja-kemeja-bangkok-stylist-nr-maroon-30069549.html?ff=1,,,UNICELL SHOP,0.5,33000,,,Fashion,Fashion Wanita,Pakaian,local
