shopid,itemid,rating_star,cmt
4937640,19379090,5, Good product quality Fast delivery
4937640,18985848,5, Good product quality Fast delivery
4937640,17704724,5,Items received in perfect condition. Order on 26 may and received on 31 may. Delivery was quite fast as well. Really love it. Thanks seller. 
4937640,26495143,5,Is quite decent! But smaller than it actually looks 
4937640,104771942,4, Good product quality
4937640,24095331,5, Good product quality
4937640,18984937,5,"Good product quality, Fast delivery. Eyeliner brush was the felt kind and it went on smoothly, very pigmented!"
4149345,319400931,5,Good price
4149345,14482633,5, Good product quality 
4937640,16803533,5, Good product quality. Fast delivery
4937640,104771942,3,Delivery time as expected
4149345,104058234,5, Good product quality
4937640,39918418,5, Good product quality
4937640,19379090,5,Good product quality! Excellent service by seller
4937640,16803914,5, Good product quality. Fast delivery
4937640,115574611,5, Good product quality
4937640,24088131,5,"Good product quality, as good as the expensive tangle teezers!"
4937640,51425887,5, Fast delivery
4149345,15251041,5, Fast delivery
4149345,16427659,5, Good product quality Fast delivery Excellent service by seller
4149345,95360707,0,"@ryanyap8 dear, the ball Diameter is 7cm"
4149345,14480391,5,"Great, Excellent, Perfect.. "
4937640,16804489,5, Good product quality. Fast delivery
4937640,26495672,5, Good product quality. Will deal again😊 highly recommend
4149345,16429253,5, Fast delivery
4937640,134461487,5, Good product quality Excellent service by seller
4149345,15737350,5,"Excellent, perfect, great.."
4149345,16429253,5, Good product quality Fast delivery Excellent service by seller
4149345,17708260,5,Arrived earlier thn expected! Thank you! 
4149345,42089916,5, Good product quality Excellent service by seller
4937640,18984937,5, Fast delivery
4937640,46524199,5,Fast delivery
4937640,96340740,5, Good product quality. Fast delivery Excellent service by seller
4149345,14479925,5, Good value for money Fast delivery Excellent service by seller
4149345,16431852,5, Good product quality Fast delivery Excellent service by seller
4937640,17701415,0,"@shahmar hi, have u tried the eyeshadow? Is it good?"
4149345,13432637,5,"Excellent customer service, highly recommended!"
4937640,24095331,5,Good product quality
4149345,46509051,5,I love it! Now I can keep baby stuff more safely. Thank you so much
4149345,42089916,5, Fast delivery
4937640,134875805,5, Good product quality
4937640,17703287,3, Product quality is ok
4149345,60224184,5, Good product quality Fast delivery Excellent service by seller
4149345,49780200,0,Hi How long is the delivery.
4937640,46524219,5,Fast delivery
4149345,60226276,5, Fast delivery
4149345,15720455,5, Good product quality Good value for money Fast delivery
4149345,348665541,5, Good product quality
4149345,14483175,1,No pts to support u aga. 2nd times my items spoilt asked for resend to me but seller asked me asked for refund.no icon click request or refund.
4149345,57201880,0,👌
4149345,15247463,5, Fast delivery & Good product quality
4149345,57906487,5,2nd time purchase .. 
4937640,194718064,5,Good product quality Good value for money Excellent service by seller
4937640,16803841,0,"Got  cash on delivery service with delivery charge.
Thks"
4149345,16431613,5, Good product quality Good value for money Fast delivery Excellent service by seller
4149345,348665541,5, Good product quality
4149345,42089916,5, Excellent service by seller Fast delivery Good product quality
4937640,104771942,5, Good product quality
4149345,60224184,5, Good product quality Fast delivery Excellent service by seller
4937640,44160990,5, Good product quality Fast delivery
4149345,16430420,5, Excellent service by seller
4149345,15719776,4,Not bad. Have not tried using while lying down.
4937640,72487095,5, Good product quality Good product quality Fast delivery Fast delivery Excellent service by seller
4937640,127979848,5, Fast delivery
4937640,18981088,5,Brush received as described. Bristles are quite stiff which is ideal for filling in your brows/lining your eyes. Good quality for the price. Item was also received in 9 days. Overall very satisfied with my purchase! :)
4937640,103794255,3,"Fast delivery, Product quality is ok, eyelash bone abit stiff, hard to fit to eye. "
4937640,127979848,5, Fast delivery
4937640,127478636,5, Good product quality
4149345,17708544,5, Good product quality Good value for money Fast delivery Excellent service by seller
4149345,14482801,5, Fast delivery
4149345,13426911,5,Item was well wrapped.. received in perfect condition.. thanks! 😄👍
4149345,16431132,5, Fast delivery
4149345,348665541,5, Good product quality
4149345,86741665,5, Good product quality
4149345,122406957,5, Fast delivery Excellent service by seller Fast delivery Good product quality
4149345,15720336,5, Fast delivery Good product quality Excellent service by seller
4937640,155675738,5, Good product quality Fast delivery
4149345,14477372,5,super soft . worth the money
4149345,47585181,4, Fast delivery 
4937640,46523851,5, Excellent service by seller
4937640,19347989,4, Good product quality
4149345,122406957,5, Good product quality Fast delivery Excellent service by seller
4937640,19379090,5,Good quality! High recommended :)
4937640,100428100,5, Excellent service by seller
4937640,134875805,5,"Good product quality, brushes were soft enough, for the price, not bad!"
4149345,39575940,5, Good product quality Good value for money Fast delivery
4149345,15736580,5,Item delivered fast
4937640,127979848,5, Fast delivery Fast delivery
4149345,60230392,5, Fast delivery
4937640,194718064,5, Good product quality
4937640,22564307,4, Good product quality
4937640,19376409,5, Good product quality
4937640,26495143,5,Item is made of good and sturdy material. Easy to assemble and clean. Very impressed with the quality for its low price. Delivered in 9 days :)
4149345,16743040,4,Haven't open yet. But look like fragile toy and Packing need to improve. 
4937640,104771480,4, Good product quality Fast delivery
4149345,60226150,5, Good product quality Good value for money Fast delivery Fast delivery
4149345,13432519,5,"This speaker is really reasonably priced, have not test if it is waterproof. Satisfied with the speaker quality and buttons are all working well, however the colour wasn't true to photos, its more of a highlighter yellow than a pastel yellow as shown in product image, but its ok! Overall good! Ty!😊"
4149345,122406957,5, Good product quality Excellent service by seller Fast delivery
4937640,18980338,5,Soft flexible material. Makes it much easier to have near and even eyebrows. Used with both pencil and powder eyebrow products.
4937640,194718064,5, Good product quality
4937640,18986250,5,Easy to use
4149345,15250953,5, Good product quality
4149345,46575096,3,Only receive 2 pcs sadly.
4149345,49790599,4,Cap very thin. Packing need to improve. 
4937640,46524199,4, Good product quality
4937640,104304937,0,instock?
4937640,40486732,5,"Great for storing all my bullet lipsticks. Though there were some minor scratches but not obvious at all. Item was well packaged in a box too. For its price, I can't complain :)"
4149345,206468340,5, Good product quality Good value for money Fast delivery
4937640,19347989,5, Good product quality Good value for money Fast delivery Excellent service by seller
4937640,18980941,5, Good product quality!! 
4937640,265637027,5, Good product quality Good value for money Fast delivery Excellent service by seller
4937640,22563846,5, Good product quality &  Fast delivery
4149345,206468340,5, Good product quality Good value for money Fast delivery Excellent service by seller
4937640,17701309,1,containers cracked. glitter came spilled everywhere. 
4937640,40486732,3, Product quality is ok. Item broke during shipping process but still usable. 
4149345,126963252,5, Good product quality Fast delivery Excellent service by seller
4937640,104304937,4, Good product quality
4149345,29995210,0,"Hi, is the listing for 3 PC mould: top/btm/insert (what is the insert for?)"
4937640,18980941,5, Fast delivery & decent quality for the price! 
4149345,13430983,5, Good product quality Good value for money Fast delivery
4937640,19377681,5,Good Quality
4149345,17708500,3,"Charger wasn't really good  .Hard to push in to my phone  but for this price I guess is fine ?¿
and it's slightly dirty "
4937640,96833096,2,"Disappointed that the bristles of the brush are frayed when received - as seen in my photo :( In my opinion, item differs from stock pictures. Would try to make it work but probably wouldn't recommend this :("
4149345,16742835,4,Buy le cannot use on android box. Need test further on laptop. 
4937640,19379090,5,Good!
4937640,103150366,0,Hi I am interested to buy this item . But what is the Colour of it ? Regards
4937640,127979848,4, Good product quality
4149345,13433484,5,Very Nice and Understanding Seller.
4149345,126963252,5, Good product quality Fast delivery Excellent service by seller
4149345,26966797,5, Fast delivery
